policy,display,context_id,rotation_id,target_words,delivered_words,fill_ratio,source_words,retention_fraction,selected_unit_count,declared_selected_unit_count,units_skipped_for_fit,empty_message,over_budget
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,40,33,0.825,426,0.07746478873239436,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,40,26,0.65,426,0.06103286384976526,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,40,30,0.75,426,0.07042253521126761,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,40,40,1.0,426,0.09389671361502347,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:custom:anchor,80,65,0.8125,426,0.15258215962441316,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:facilities:anchor,80,79,0.9875,426,0.18544600938967137,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:finance:anchor,80,79,0.9875,426,0.18544600938967137,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:6,rel:6|cond=rel:6:founding:anchor,80,73,0.9125,426,0.17136150234741784,3,3,13,False,False
nonllm_generic,nonllm_elimination_generic,rel:6,-,160,147,0.91875,426,0.34507042253521125,5,5,11,False,False
nonllm_generic,nonllm_elimination_generic,rel:6,-,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:6,-,40,32,0.8,426,0.07511737089201878,1,1,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:6,-,80,62,0.775,426,0.14553990610328638,2,2,14,False,False
oracle,summary_oracle,rel:6,-,160,143,0.89375,426,0.33568075117370894,0,,,False,False
oracle,summary_oracle,rel:6,-,20,20,1.0,426,0.046948356807511735,0,,,False,False
oracle,summary_oracle,rel:6,-,40,37,0.925,426,0.08685446009389672,0,,,False,False
oracle,summary_oracle,rel:6,-,80,73,0.9125,426,0.17136150234741784,0,,,False,False
paraphrase,paraphrase,rel:6,-,160,149,0.93125,426,0.34976525821596244,0,,,False,False
paraphrase,paraphrase,rel:6,-,20,18,0.9,426,0.04225352112676056,0,,,False,False
paraphrase,paraphrase,rel:6,-,40,37,0.925,426,0.08685446009389672,1,,,False,False
paraphrase,paraphrase,rel:6,-,80,78,0.975,426,0.18309859154929578,1,,,False,False
passthrough,passthrough (prefix),rel:6,-,160,141,0.88125,426,0.33098591549295775,6,6,10,False,False
passthrough,passthrough (prefix),rel:6,-,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
passthrough,passthrough (prefix),rel:6,-,40,40,1.0,426,0.09389671361502347,2,2,14,False,False
passthrough,passthrough (prefix),rel:6,-,80,62,0.775,426,0.14553990610328638,3,3,13,False,False
random_selection,random_selection,rel:6,-,160,158,0.9875,426,0.37089201877934275,6,6,10,False,False
random_selection,random_selection,rel:6,-,20,19,0.95,426,0.04460093896713615,1,1,15,False,False
random_selection,random_selection,rel:6,-,40,32,0.8,426,0.07511737089201878,1,1,15,False,False
random_selection,random_selection,rel:6,-,80,72,0.9,426,0.16901408450704225,3,3,13,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:custom:anchor,160,140,0.875,426,0.3286384976525822,1,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:facilities:anchor,160,138,0.8625,426,0.323943661971831,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:finance:anchor,160,149,0.93125,426,0.34976525821596244,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:founding:anchor,160,143,0.89375,426,0.33568075117370894,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:custom:anchor,20,17,0.85,426,0.03990610328638498,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:facilities:anchor,20,18,0.9,426,0.04225352112676056,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:finance:anchor,20,19,0.95,426,0.04460093896713615,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:founding:anchor,20,18,0.9,426,0.04225352112676056,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:custom:anchor,40,37,0.925,426,0.08685446009389672,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:facilities:anchor,40,39,0.975,426,0.09154929577464789,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:finance:anchor,40,40,1.0,426,0.09389671361502347,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:founding:anchor,40,36,0.9,426,0.08450704225352113,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:custom:anchor,80,70,0.875,426,0.1643192488262911,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:facilities:anchor,80,74,0.925,426,0.17370892018779344,0,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:finance:anchor,80,78,0.975,426,0.18309859154929578,1,,,False,False
reusable,summary_reusable,rel:6,rel:6|cond=rel:6:founding:anchor,80,72,0.9,426,0.16901408450704225,2,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,160,156,0.975,404,0.38613861386138615,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,160,142,0.8875,404,0.35148514851485146,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,160,144,0.9,404,0.3564356435643564,1,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,160,136,0.85,404,0.33663366336633666,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,20,18,0.9,404,0.04455445544554455,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,20,18,0.9,404,0.04455445544554455,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,20,19,0.95,404,0.04702970297029703,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,20,18,0.9,404,0.04455445544554455,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,40,38,0.95,404,0.09405940594059406,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,40,34,0.85,404,0.08415841584158416,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,40,36,0.9,404,0.0891089108910891,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,40,40,1.0,404,0.09900990099009901,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,80,69,0.8625,404,0.1707920792079208,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,80,75,0.9375,404,0.18564356435643564,1,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,80,74,0.925,404,0.18316831683168316,0,,,False,False
conditioned,summary_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,80,73,0.9125,404,0.1806930693069307,0,,,False,False
generic,summary_generic,rel:9,-,160,142,0.8875,404,0.35148514851485146,0,,,False,False
generic,summary_generic,rel:9,-,20,18,0.9,404,0.04455445544554455,0,,,False,False
generic,summary_generic,rel:9,-,40,35,0.875,404,0.08663366336633663,0,,,False,False
generic,summary_generic,rel:9,-,80,71,0.8875,404,0.17574257425742573,0,,,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,160,147,0.91875,404,0.36386138613861385,5,5,11,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,160,155,0.96875,404,0.38366336633663367,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,160,159,0.99375,404,0.3935643564356436,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,160,150,0.9375,404,0.3712871287128713,6,6,10,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,20,16,0.8,404,0.039603960396039604,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,40,30,0.75,404,0.07425742574257425,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,40,25,0.625,404,0.06188118811881188,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,40,31,0.775,404,0.07673267326732673,1,1,15,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,40,36,0.9,404,0.0891089108910891,2,2,14,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,80,78,0.975,404,0.19306930693069307,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,80,79,0.9875,404,0.19554455445544555,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,80,72,0.9,404,0.1782178217821782,3,3,13,False,False
lm_conditioned,lm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,80,65,0.8125,404,0.1608910891089109,3,3,13,False,False
lm_generic,lm_elimination_generic,rel:9,-,160,157,0.98125,404,0.3886138613861386,7,7,9,False,False
lm_generic,lm_elimination_generic,rel:9,-,20,16,0.8,404,0.039603960396039604,1,1,15,False,False
lm_generic,lm_elimination_generic,rel:9,-,40,39,0.975,404,0.09653465346534654,2,2,14,False,False
lm_generic,lm_elimination_generic,rel:9,-,80,68,0.85,404,0.16831683168316833,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,160,150,0.9375,404,0.3712871287128713,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,160,160,1.0,404,0.39603960396039606,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,160,160,1.0,404,0.39603960396039606,6,6,10,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,160,155,0.96875,404,0.38366336633663367,7,7,9,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,40,38,0.95,404,0.09405940594059406,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,40,26,0.65,404,0.06435643564356436,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,40,31,0.775,404,0.07673267326732673,1,1,15,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,40,36,0.9,404,0.0891089108910891,2,2,14,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:custom:anchor,80,74,0.925,404,0.18316831683168316,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:facilities:anchor,80,80,1.0,404,0.19801980198019803,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:finance:anchor,80,73,0.9125,404,0.1806930693069307,3,3,13,False,False
nonllm_conditioned,nonllm_elimination_conditioned,rel:9,rel:9|cond=rel:9:founding:anchor,80,70,0.875,404,0.17326732673267325,3,3,13,False,False
nonllm_generic,nonllm_elimination_generic,rel:9,-,160,158,0.9875,404,0.3910891089108911,6,6,10,False,False
nonllm_generic,nonllm_elimination_generic,rel:9,-,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:9,-,40,38,0.95,404,0.09405940594059406,1,1,15,False,False
nonllm_generic,nonllm_elimination_generic,rel:9,-,80,80,1.0,404,0.19801980198019803,3,3,13,False,False
oracle,summary_oracle,rel:9,-,160,140,0.875,404,0.3465346534653465,0,,,False,False
oracle,summary_oracle,rel:9,-,20,18,0.9,404,0.04455445544554455,0,,,False,False
oracle,summary_oracle,rel:9,-,40,38,0.95,404,0.09405940594059406,0,,,False,False
oracle,summary_oracle,rel:9,-,80,73,0.9125,404,0.1806930693069307,0,,,False,False
paraphrase,paraphrase,rel:9,-,160,144,0.9,404,0.3564356435643564,0,,,False,False
paraphrase,paraphrase,rel:9,-,20,18,0.9,404,0.04455445544554455,0,,,False,False
paraphrase,paraphrase,rel:9,-,40,37,0.925,404,0.09158415841584158,0,,,False,False
paraphrase,paraphrase,rel:9,-,80,77,0.9625,404,0.1905940594059406,0,,,False,False
passthrough,passthrough (prefix),rel:9,-,160,155,0.96875,404,0.38366336633663367,7,7,9,False,False
passthrough,passthrough (prefix),rel:9,-,20,20,1.0,404,0.04950495049504951,1,1,15,False,False
passthrough,passthrough (prefix),rel:9,-,40,36,0.9,404,0.0891089108910891,2,2,14,False,False
passthrough,passthrough (prefix),rel:9,-,80,67,0.8375,404,0.16584158415841585,3,3,13,False,False
random_selection,random_selection,rel:9,-,160,160,1.0,404,0.39603960396039606,7,7,9,False,False
random_selection,random_selection,rel:9,-,20,16,0.8,404,0.039603960396039604,1,1,15,False,False
random_selection,random_selection,rel:9,-,40,39,0.975,404,0.09653465346534654,2,2,14,False,False
random_selection,random_selection,rel:9,-,80,68,0.85,404,0.16831683168316833,3,3,13,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:custom:anchor,160,137,0.85625,404,0.33910891089108913,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:facilities:anchor,160,143,0.89375,404,0.35396039603960394,1,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:finance:anchor,160,138,0.8625,404,0.3415841584158416,1,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:founding:anchor,160,138,0.8625,404,0.3415841584158416,1,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:custom:anchor,20,19,0.95,404,0.04702970297029703,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:facilities:anchor,20,18,0.9,404,0.04455445544554455,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:finance:anchor,20,19,0.95,404,0.04702970297029703,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:founding:anchor,20,20,1.0,404,0.04950495049504951,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:custom:anchor,40,40,1.0,404,0.09900990099009901,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:facilities:anchor,40,36,0.9,404,0.0891089108910891,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:finance:anchor,40,39,0.975,404,0.09653465346534654,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:founding:anchor,40,37,0.925,404,0.09158415841584158,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:custom:anchor,80,72,0.9,404,0.1782178217821782,1,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:facilities:anchor,80,78,0.975,404,0.19306930693069307,1,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:finance:anchor,80,74,0.925,404,0.18316831683168316,0,,,False,False
reusable,summary_reusable,rel:9,rel:9|cond=rel:9:founding:anchor,80,73,0.9125,404,0.1806930693069307,0,,,False,False
